,Incident ID,Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Details,DateTime
1645,1666,2013,11,21,Afghanistan,Uruzgan,,Kelem Bawari ,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Kidnap-killing,Unknown,Unknown,32.92689,66.141517,Two polio workers were abducted on 21 November and found dead the following day by Afghan National Police.,2013-11-21
1646,1604,2013,11,22,Afghanistan,Kundoz,,,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,1,1,0,Unknown,Ambush,Road ,36.727865,68.867998,"One female and one male NGO staff member were injured when their NGO vehicle was attacked by anti-government forces. Three other NGO staff were on board, and they were rescued by Afghan Local Police after an attempted kidnapping.",2013-11-22
1647,1603,2013,11,24,Afghanistan,Faryab,Pashtun Kot,Kata Qala village,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping ,Unknown,Unknown,35.910763,65.028694,Two local NGO staff members were abducted by unknown individuals.,2013-11-24
1648,1606,2013,11,24,Syrian Arab Republic,Damascus,,"Ghouta, a suburb southeast of Damascus City",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment, Combat (or police operations) ,Road ,33.452008,36.376632,A UN staff member was killed when a mortar shell struck his vehicle as he was driving near Damascus airport. He and three other passengers in the vehicle were killed instantly.,2013-11-24
1649,1691,2013,11,24,Sudan,West Darfur,,Garsila,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting (small arms ,Unknown,Unknown,12.365346,23.142106,One INGO staffer was shot during a carjacking.,2013-11-24
1650,1608,2013,11,25,South Sudan,Central Equatoria,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily,Unknown,Unknown,4.611755,31.263156,One national UN staff member was injured when two teenagers attempted to steal his laptop bag. He received medical care at a UN hospital.,2013-11-25
1651,1676,2013,11,25,Philippines,"Central Visayas, Cebu",Basak,Lapu-lapu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily,Individual,Project site ,10.291469,123.966694,"One INGO truck driver and his assistant began arguing for some unknown reason, and the conflict escalated to the assistant stabbing the truck driver outside of the INGO warehouse. The driver was hospitalized.",2013-11-25
1652,1609,2013,11,26,Afghanistan,Uruzgan,,,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,Bombing ,Individual,Project site ,32.627761,65.901625,Three aid workers involved in a village-level development project were killed by a remote-controlled bomb.,2013-11-26
1653,1846,2013,11,26,Somalia,Bay,Baidoa,"Baidoa, near Baidoa police headquarters",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting (small arms ,Individual,Other public location ,3.117687,43.644197,An INGO security guard was shot and wounded by a member of the Somali National Government forces. The attack appears to be related to a dispute over INGO employment.,2013-11-26
1654,1610,2013,11,27,Afghanistan,Faryab,Pashtun Kot,Maymana-Almar main road,0,7,0,0,0,0,6,1,0,7,0,0,0,0,6,1,0,7,7,0,0,Shooting (small arms ,Ambush,Road ,35.881989,64.686842,"Six Afghan staff of an INGO were killed and one was wounded when they were attacked by insurgents, who opened fire on them. The aid workers, who were working on different projects, may have been deliberately singled out for attack.",2013-11-27
1656,1612,2013,12,1,Afghanistan,Badghis,Ab Kamari ,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping ,Unknown,Project site ,35.071902,62.875252,"Two INGO staff and their driver, while distributing food at a school, were abducted by anti-government extremists. (A third INGO staff member was present but managed to escape.) After community elders intervened, the two INGO staff and the driver were released two days later on December 3.",2013-12-01
1657,1613,2013,12,2,Syrian Arab Republic,Daraa,,Shamal Al Khatt Quarter,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Aerial bombardment, Combat (or police operations) ,Home ,32.6327,36.106299,A UN staff member was killed by shrapnel from a mortar round that struck her residence.,2013-12-02
1658,1621,2013,12,5,Central African Republic,,,Bangui,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Raid,Home ,4.361698,18.555975,One off-duty INGO national staff member was shot and killed by armed intruders at his home. The attack seems to have been religiously motivated.,2013-12-05
1659,1622,2013,12,5,Yemen,Sana'a ,,"Sana'a, Bab Al Yemen",0,0,0,0,0,4,1,1,0,2,2,0,0,2,3,1,0,4,3,1,0,Complex attack ,Raid,Other public location ,15.352027,44.212945,Two Germans and one Yemeni co-worker were killed and one Yemeni co-worker was wounded in an attack by Al Qaeda-linked militants on the Yemeni defense ministry complex (two additional staff were present but unhurt). The German staff were in the hospital due to medical treatment. The complex was targeted because it supposedly accommodated drone control rooms and American experts. Over 50 people were killed and over 160 injured in the attack.,2013-12-05
1660,1623,2013,12,6,Nigeria,Yobe ,,Damagun town of Fune Local Government Area,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting (small arms ,Raid,Office,11.671952,11.534682,One NGO staff member suffered gunshot wounds when the NGO was robbed by gunmen.,2013-12-06
1661,1624,2013,12,7,South Sudan,Western Equatoria ,Yambio County,Yambio,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Individual,Office,4.577313,28.39885,A security guard for an INGO compound was attacked by an armed intruder. The guard was hospitalized and is in stable condition.,2013-12-07
1662,1625,2013,12,7,Afghanistan,Helmand,Musa Qala ,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping ,Unknown,Unknown,32.308525,64.813115,One UN contractor de-mining staff member was abducted by unknown gunmen in Musa Qala District.,2013-12-07
1663,1847,2013,12,7,Somalia,Bay,Baidoa,"Baidoa, Berdale neighborhood, Boqoley market",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Individual,Other public location ,2.983244,44.283339,An INGO-contracted driver was shot and kiled by an unidentified gunman.,2013-12-07
1664,1677,2013,12,8,South Sudan,Western Equatoria,Yambio County,Yambio,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily,Individual,Project site ,4.57736,28.398834,One security guard at an INGO compound was struck by the butt of a gun when he intervened in a conflict between the assailant and another INGO staff member. The guard sustained a deep wound and was hospitalized.,2013-12-08
1665,1626,2013,12,13,Mali,Kayes ,,"Gueneba, 40 km E of Nara",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,15.075763,-7.519128,An NGO humanitarian worker was killed by unknown robbers.,2013-12-13
1666,1636,2013,12,14,Argentina,Buenos Aires Province,Buenos Aires Province,Buenos Aires,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily,Individual,Other public location ,-34.603803,-58.381552,"One international UN staffer was robbed and attacked on the street, suffering substantial injuries and requiring hospitalization.",2013-12-14
1667,1694,2013,12,14,Afghanistan,Konar,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Roadside IED,Ambush,Road ,34.846628,71.09726,One INGO contracted driver was killed when his vehicle hit an IED.,2013-12-14
1668,1627,2013,12,16,South Sudan,Jonglei,Pibor,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting (small arms , Combat (or police operations) ,Unknown,6.799846,33.126794,One nationally recruited INGO member was injured by a stray bullet when a fight involving the Sudan People's Liberation Army (SPLA) erupted.,2013-12-16
1669,1628,2013,12,17,Afghanistan,Nangarhar,Surkh Rod ,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping ,Ambush,Road ,34.405904,70.359338,One UN Agency Implementing Partner staff member was traveling in the organization's vehicle when stopped by an armed group and subsequently abducted.,2013-12-17
1670,1678,2013,12,17,Sudan,Central Darfur,,Nertiti,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily,Raid,Office,13.114815,23.864988,Two INGO staff members were severely beaten by six masked men attempting to rob their guest house.,2013-12-17
1671,1630,2013,12,19,South Sudan,Jonglei,Akobo,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Raid,Office,7.785145,33.002922,"An INGO staff member was killed by Nuer youth during an attack on a UN base in Akobo, where the staff was taking refuge. The attack seems to have been ethnically motivated.",2013-12-19
1672,1781,2013,12,19,South Sudan,Jonglei,,Bor,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road ,6.219415,31.549315,One INGO security guard was killed while one his way from home to the INGO compound. There are no clear details about how he was killed.,2013-12-19
1673,1745,2013,12,21,South Sudan,Unity ,,"Ajuong Thok camp, airstrip",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Individual,Other public location ,9.949996,30.267263,One national INGO worker was targeted and killed by unknown armed assailants. It is likely that the killing was linked to the employee's Nuer ethnicity.,2013-12-21
1674,1711,2013,12,23,Sudan,Kassala State,,Kassala town,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily,Individual,Home ,15.450513,36.399923,One UN staff member was stabbed and killed by an armed intruder during what seems to be an attempted robbery.,2013-12-23
1675,1852,2013,12,29,Somalia,Lower Juba,Afmadow,Between Tabta and Bilis Qooqaani,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,5,Kidnapping ,Ambush,Road ,0.645158,41.560769,Five local NGO staff members were abducted by unidentified gunmen.,2013-12-29
1676,1789,2013,12,31,Sudan,East Darfur,,Between Shearia and Khazan Jaded,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping ,Ambush,Road ,12.566277,25.479459,"Two UN-contracted individuals (driver and assistant) were abducted by an unknown armed group. The driver, his assistant, and the truck were released 20 days later.",2013-12-31
1678,1631,2014,1,2,Syrian Arab Republic,Latakia,,,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,1,0,4,Kidnapping ,Raid,Office,35.517223,35.786359,"Five international staffers of an INGO (Belgian, Danish, Peruvian, Swedish, and Swiss) were forcibly taken from the organization's residence in Northern Syria 'for questioning,' and have been out of contact since 2 January. As a result, the organization closed some of its medical facilities in the area. UPDATE: Three were released on 4 April and the remaining two on 14 May 2014.",2014-01-02
1679,1632,2014,1,2,Cameroon,Eastern Region,,Guiwa refugee camp,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,2,0,0,Kidnapping ,Unknown,Project site ,4.976647,14.042994,"Two UN staff members were held against their will by refugees who believed the presence of the UN would prevent an attack by local villagers (the refugees feared a retaliatory attack as there was an altercation between the two parties on 1 January 2014). One UN staff member was released on 3 January 2014, and the other on 4 January 2014.",2014-01-02
1680,1633,2014,1,3,Somalia,Bay,Buur Hakaba,"Buur Hakaba, Liimaale (village)",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping ,Unknown,Unknown,2.795825,44.077254,A national polio worker contracted by the UN was abducted by suspected Al Shabaab near Buur Hakaba. It appears that Al Shabaab believed those associated with the polio campaign to be spies.,2014-01-03
1681,1634,2014,1,7,Syrian Arab Republic,Aleppo,,Aleppo,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,Aerial bombardment, Combat (or police operations) ,Unknown,36.212883,37.164151,Three local staff of an INGO were killed during a mortar attack.,2014-01-07
1682,1969,2014,1,8,Syrian Arab Republic,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,33.509147,36.306485,A SARC volunteer died as a result of injuries he reportedly sustained in detention. This incident was verified by the IFRC. Further details surrounding the incident are not available.,2014-01-08
1683,1914,2014,1,11,Syrian Arab Republic,Aleppo,Jarabulus,Jarabulus,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting (small arms ,Unknown,Unknown,36.816667,38.016667,A INGO guard sustained minor wounds to the neck when he was shot by an unidentified source. He was transported to a medical facility for treatment.,2014-01-11
1684,1635,2014,1,13,Afghanistan,Kandahar ,Maywand,Bandi Timor ,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,4,Bodily,Unknown,Other public location ,31.621777,65.054705,"Four UN-contracted polio doctors were abducted, taken to a desert area, and harshly beaten by anti-government forces. They were released a few hours later.",2014-01-13
1685,1671,2014,1,14,Central African Republic,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Bodily,Unknown,Unknown,4.361697,18.555978,"A national NGO staff member was stabbed, allegedly by a group of young Muslims, and found dead.",2014-01-14
1686,1639,2014,1,17,Afghanistan,Kabul ,Kabul,"Kabul, Wazir Khan , Taverna du Leban Restaurant",2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,2,0,Complex attack ,Raid,Other public location ,34.537071,69.181356,"Two UN international staff were killed in a complex attack (one suicide bomber, two gunmen) at Taverna du Leban Restaurant in Kabul. The Taliban confirmed responsibility for the attack. At least 21 people (13 internationals and eight Afghans) have been reported dead.",2014-01-17
1687,1641,2014,1,17,South Sudan,Northern Bahr al Ghazal,Aweil,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily,Individual,Home ,8.770132,27.39286,"A national UN staff member, while in his private residence, was stabbed in the chest by an unknown person.",2014-01-17
1688,1642,2014,1,18,Afghanistan,Helmand,Sangin ,,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping ,Ambush,Road ,32.073333,64.833889,Three members of a UN-contracted demining team were stopped on the road and abducted by anti-government forces. UPDATE: The deminers were released on 5 February after tribal elders intervened.,2014-01-18
1689,1643,2014,1,21,Afghanistan,Helmand,Marjah,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Unknown,Unknown,31.517771,64.114227,A UN-contracted volunteer vaccinator was shot and killed by Afghan Local Police.,2014-01-21
1690,1644,2014,1,22,South Sudan,Central Equatoria,Juba ,"Tomping protection site, Juba",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily,Individual,Project site ,4.873132,31.589271,A local ICRC staff member was assaulted by IDPs when they reportedly heard the staff member discussing politics over the phone. The staff member was hospitalized.,2014-01-22
1691,1950,2014,1,22,Sudan,South Darfur,,Between Nyala and Gereida,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping ,Ambush,Road ,"11.919424, 24.933643",24.933643),"A UN contracted truck driver and his assistant were kidnapped off the road between Nyala and Gereida while driving a truck filled with provisions. The truck was also taken. At the time of this writing, the two national contracted staff members are still missing.",2014-01-22
1692,1946,2014,1,24,Nepal,Khajura ,Banke,Nepalgunj,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily,Individual,Home ,28.073282,81.621828,"A UN national staff member was attacked with acid at his house in Khajura Nepalgunj which left him with burns on his head, face, chest and other severe injuries at required extensive hospitalization. While the suspect has not been apprehended, it is possible that this could have been a personal attack as a result of a family dispute.",2014-01-24
1693,1645,2014,1,25,Somalia,Mudug,Galkayo,Galkayo ,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Individual,Road ,6.769709,47.430831,The director of a local NGO was shot by unknown individuals while on his way home.,2014-01-25
1694,1928,2014,1,27,Mali,Gao,,Gao,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting (small arms ,Individual,Other public location ,16.247142,-0.005494,A national staff member was shot and killed by security forces who were engaging the crowd with small arms fire at a demonstration. His role in the demonstration is unknown since he lived in the vicinity.,2014-01-27
1695,1947,2014,1,27,Pakistan,Peshawar,Mardan,Nawaky Kali Sheikh Maltoon,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting (small arms ,Individual,Other public location ,34.200114,72.050801,"A UN national staff member was shot multiple times by three people in the leg and hand. The incident occured not far from the staffer's home while he was on his way to work. According to a police investigation, this incident was the result of a private dispute.",2014-01-27
1696,1647,2014,1,28,Pakistan,Sindh,,"Jacobabad, near Yar Mohammad Domki village",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting (small arms ,Unknown,Unknown,28.276899,68.451383,"One male staff member of a local NGO was wounded when his vehicle was shot at. There were two other staffers aboard the vehicle, but they were unharmed.",2014-01-28
1697,1916,2014,1,30,Syrian Arab Republic,Aleppo,Jarabulus,Jarabulus,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping ,Unknown,Unknown,36.816667,38.016667,Three male staff members contracted by a INGO were kidnapped by ISIS and released approximately three months later.,2014-01-30
1698,1953,2014,2,1,Sudan,East Darfur,,"Ed Daein (origin point), road between Shorum and Tor-Taan",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping ,Ambush,Road ,11.703257,25.649257,A UN contracted truck driver and his truck was hijacked off of a convoy by an unknown armed group while en-route from Ed Daien to Nyala. The whereabouts of the driver are unknown.,2014-02-01
1699,1646,2014,2,8,Syrian Arab Republic,Homs,Homs,Old City,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Aerial bombardment,Ambush,Road ,34.728099,36.718627,One Syrian Arab Red Crescent driver was injured when an aid convoy came under attack from mortars and gunfire as it was exiting Homs.,2014-02-08
1700,1648,2014,2,8,Mali,Gao ,,on the road between the towns of Kidal and Gao,0,0,1,4,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,5,Kidnapping ,Ambush,Road ,16.304936,-0.024646,"Four ICRC staff members and a veterinarian from another aid organization were kidnapped by MUJAO, a jihadist militant group, while traveling from Kidal to Gao. UPDATE: All five were rescued on 17 April 2014 by French troops near Timbuktu; they are in good health.",2014-02-08
1701,1881,2014,2,8,Syrian Arab Republic,Homs,,Homs,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting (small arms ,Ambush,Road ,,,One Syrian Red Crescent volunteer was injured when unknown assailants fired upon the vehicle he was traveling in when delivering aid.,2014-02-08
